"id","code","name","calories","protein","carbohydrates","fats","total_sugars","cholesterol","sodium","dietary_fiber","iron","calcium"
364,13161659,"גלידה, גלידל, לייט, ללא תוספת סוכר, טעמים שונים, פלדמן",66,4.599999905,9.066666603,0.633333325,3.1,0,58,0,"",145.5
367,13210229,"מעדן חלב 1.5% שומן, שוקולד, דני, שקשק, שטראוס",100,2.5,19,1.5,11.9,4,100,0,0.328999996,130
368,13210239,"מעדן חלב 3% שומן, שוקולד, שטראוס, טרה",117,2.799999952,19.60000038,3,12.3,9,106.3000031,0,0.342000008,100
371,13210279,"מעדן חלב 1.5% שומן, וניל, דני/קרלו, שטראוס,תנובה",89,2.799999952,16.10000038,1.5,14.1,9.300000191,80,0,0.400000006,151
373,13210299,"מעדן חלב עם אורז, ירח מתוק, בטעם וניל, גד",117,3,19,3,6.8299,9,33,"",0.351171255,80
377,13210339,"מעדן חלב, באדי, 3% שומן, תות /אפרסק/אננס, תנובה",101,3.099999905,16.5,2.5,14.3,12.10000038,68.69999695,0,0.037,93.46600342
379,13210359,"מעדן חלב, ג'ננה פונץ' בננה 4% שומן, חצי חצי ,טרה",106,2.299999952,17.5,3,15.2,12.10000038,50,0,0.037,130
381,13210379,"מעדן חלב עם קצפת 6-12% שומן, מילקי שוקו, סוגים שונים, שטראוס",156,2.900000095,20,7,17.8,21,54,2.283416986,0.194271356,84
384,13210410,"פודינג אורז",108,3.23,18.09,2.15,11.59,12,97,0.3,0.11,95
385,13210619,"מלבי, רוזטה מלבי, מעדן חלב, עדן קינוחים, גד",176,1.299999952,27,7,27,10,29,0,0.105999999,57.6590004
387,13210638,"סחלב מוכן מאבקה, על בסיס מים",46.84059906,0.012134871,11.12767601,0.254832268,11.11554146,0,19.49813652,0,0.011363965,9.429476738
388,13210639,"סחלב, אבקה, תלמה",386,0.100000001,91.69999695,2.099999905,91.6,0,93,0,0.077575758,4.848484993
394,13211429,"מעדן חלב 0% שומן,שוקולד/וניל עם ממתיק דל קלוריות,טוויגי,תנובה",44,2.700000048,8.699999809,0,8.7,2.200000048,97.69999695,0.100000001,0.119999997,143.5039978
396,13250008,"מוס שוקולד פרווה עם קצפת צמחית",373.8227844,1.918381453,44.20648575,21.36379433,34.68346405,0,27.99930191,2.999651194,2.993355036,24.1912365
400,13250208,"קרם בוואריה",269.6292114,6.446192741,33.29743195,11.94988155,25.62928009,122.5953979,68.79001617,0.387773544,0.651125133,54.588974
401,13250218,"קרם ברולה",386.3726807,3.865847588,28.39480209,28.98378372,27.84407043,254.1523438,72.09104156,0,0.486383021,64.33078766
402,13252200,"ריבת חלב",315,6.840000153,55.34999847,7.349999905,49.74,29,129,0,0.170000002,251
403,13411008,"רוטב לבן עם חמאה ושמנת",187.8588257,3.713986874,8.016208649,15.46562099,2.471633911,43.62875748,294.5986938,0.141176477,0.109333329,101.354248
405,13411018,"רוטב פטריות מאבקת מרק עם מרגרינה",85.84420776,1.922815323,10.1255827,3.775642395,1.513878942,0,638.1642456,1.398181081,0.440187156,11.95023918
406,13411038,"רוטב שמנת פטריות טריות עם חמאה ויין",131.9729614,2.77901721,7.384537697,8.931530952,1.594874024,24.47542763,183.2502594,0.776228726,0.344050139,39.73243332
408,13411048,"רוטב שמנת פטריות טריות עם שמן סויה",148.0615082,2.648039818,8.570846558,11.24019909,3.428113461,19.49317741,267.6794434,1.305609703,0.849837542,48.98981857
409,13411078,"רוטב יוגורט לסלט",78.61231995,3.892536163,9.894130707,2.428043604,8.938550949,6.521739006,221.467392,0.289130419,0.420579702,120.4056549
410,13411088,"רוטב שמנת עם בצל שום וחמאה",213.8944092,3.553764105,12.21135902,16.48841667,4.422994614,49.12342453,235.2793121,0.514877856,0.215710431,98.63734436
413,14010109,"גבינה צהובה 32%  שומן, צ'דר, תנובה",396,26.5,0.5,32,0.1,101.4000015,590,0,0.170000002,670
414,14010129,"גבינה צהובה 31% שומן, סקנדינבית,עמק דליקטס תנובה",386,24,0.5,32,0.5,99.09999847,500,0,0.409000009,650
415,14010139,"גבינה צהובה 29% שומן, פדנו/פרמזן, מגורד, גד",367,33,0,29,0,98.30000305,600,0,0.358999997,1165
417,14101019,"גבינת רוקפור 25% שומן, קולאג'/גליל, תנובה",285,26,0.200000003,20,0.2,75,1250,0,0.623000026,600
419,14101129,"גבינה בולגרית 3% שומן, מעודנת, גד",110,15.5,5.300000191,3,4.2,9,1100,0,0.100000001,119.0619965
420,14101139,"גבינה צפתית 4% שומן, מחלב בופאלו",128,22,2.599999905,4,2.6,4,920,0,0.331,580
421,14103019,"גבינת קממבר/ברי 25% שומן, תנובה",297,18,0.100000001,25,0.1,74.19999695,800,0,0.294999987,346.6340027
422,14103029,"גבינת ברי/קממבר/בושרון 25% שומן, מחלב צאן , מעודנת",302,19,1.299999952,25,1.3,75,440,0,0.331,750
423,14103039,"גבינת מוצרלה 22%  שומן, טרה",294,24,0,22,0,66,680,0,0.194999993,650
425,14103059,"גבינת מוצרלה 18% שומן, כדורים גדולים/בייבי , גד",239,19,0.200000003,18,0.1,54,190,0,0.347000003,340
426,14104019,"גבינה צהובה 32% שומן, טל העמק, תנובה",397,27,0.200000003,32,0,96,380,0,0.172000006,800
428,14104219,"גבינה מעובדת 28% שומן, עמק ביס, תנובה",349,24,0.200000003,28,0.1,75,800,0,0.247999996,649.2680054
429,14104229,"גבינה צפתית קשה 10% שומן, כולל מגורדת ,גד",193,22,2.400000095,10,0.1,30,3200,0,0.648999989,650
431,14104249,"גבינה צהובה 22%  שומן, גלבוע, טרה, תנובה",299,25,0.200000003,22,0.1,66,670,0,0.455000013,750
432,14104259,"גבינת קש 5% שומן, גד",143,17.5,7,5,5.5,15,50,0,0.118000001,630
433,14104269,"גבינה צפתית 5% שומן, מחלב כבשים, שומרון",117,13,5,5,3.9,15,700,0,0.086999997,200
434,14104279,"גבינה צפתית 9% שומן, גד",140,9,5.800000191,9,0.3,27,800,0,0.393999994,243.5330048
435,14104289,"גבינה בולגרית 5% שומן, מחלב בקר, גד",93,10,2,5,2,15,1200,0,0.06,220
436,14104299,"גבינה בולגרית 16% שומן, מחלב בקר, גד",218,12.5,6,16,0.5,48,1400,0,0.492000014,330
437,14104309,"גבינה בולגרית, 24% שומן, שטראוס",275,11,3.700000048,24,2.9,72,1155,0,0.071000002,145
441,14104349,"גבינה צפתית 16% שומן, פיראוס, תנובה",230,18.5,2.9,16,2.9,66.9,940,0,0.75999999,470
442,14104359,"גבינה צפתית/קצח 5% שומן, כולל עם מלח ים ,גד",125,13.69999981,6.300000191,5,5,15,700,0,0.097000003,527
443,14104369,"גבינה בולגרית 16% שומן, פיראוס, תנובה",213,17,0.200000003,16,0,48,1680,0,0.456999987,230
444,14104379,"גבינה בולגרית 24% שומן, פיראוס, תנובה",286,16.39999962,1,24,1,72,1550,0,0.617999971,185
446,14104399,"גבינה בולגרית 5% שומן, כולל קוביות, פיראוס תנובה",131,20.39999962,1,5,0.1,15,1860,0,0.569000006,250
447,14104409,"גבינת פטה 24% שומן, מחלב כבשים, פיראוס,  תנובה",280,13,3,24,3,100.4000015,1180,0,0.568000019,431
448,14104419,"גבינה צפתית 16% שומן, ברינזה, תנובה, דן",224,18,2,16,0.2,66.90000153,1016.900024,0,0.531000018,289.5100098
450,14104439,"גבינה צפתית 5% שומן, פיראוס, תנובה",130,17.20000076,4.099999905,5,4,15,810,0,0.103,650
452,14104459,"גבינה בולגרית 20% שומן, מחלב כבשים, פיראוס, תנובה",246,16,0.5,20,0.5,43.59999847,800,0,0.586000025,135
454,14104479,"גבינה מלוחה 16% שומן, חמד, חרמון, כפרית, תנובה",238,20,3.400000095,16,0.3,48,1115,0,0.621999979,490
458,14104519,"גבינת פקורינו 34% שומן, מחלב כבשים, גד",406,25,0.200000003,34,0.2,102,860,0,1.449000001,820
460,14104719,"גבינת עזים 9%  שומן, מה-עז, צוריאל",220,22.10000038,12.60000038,9,0.8,27,276,0,0.924000025,90
463,14104749,"גבינת עזים 20%  שומן, חצי קשה, טום דה פרובנס,  צוריאל",272,18,5,20,0,60,300,0,2.359999895,173.8659973
464,14104759,"גבינת פטה 5% שומן, מחלב עזים, למריחה,צוריאל",117,13.5,4.5,5,4.5,15,465,0,0.638999999,180
465,14104769,"גבינת פטה 20%-16% שומן, מחלב עזים, גד",242,14,1.5,18,0,60,770,0,1.590000033,280
467,14104789,"גבינת עזים 22% שומן, מטבעות",282,16,5,22,0,15,470,0,2.154000044,158.746994
469,14104809,"גבינת עזים 5% שומן, כולל למריחה/עם זיתים, גד",109,9.199999809,6.800000191,5,0,15,310,0,1.641000032,130
470,14105009,"גבינת קשקבל, 22% שומן, גד",303,25,1.200000048,22,1.2,66,500,0,0.43599999,500
471,14105019,"גבינת קשקבל/גאודה 27% שומן ,גלעד, תנובה, צוריאל",336,28,0.300000012,25,0.3,84,700,0,0.25,750
472,14105029,"גבינה צהובה 9% שומן, לייט, טל העמק /ירושלים /כתר,תנובה",202,30,0.200000003,9,0.1,27,530,0,0.150000006,1000
473,14105039,"גבינת קשקבל 26% שומן, מחלב צאן, שומרון",334,25,0.100000001,26,0.1,78,700,0,0.222000003,800
475,14105059,"גבינה צהובה 9% שומן, לייט, עמק/סגנון אמריקאי/אדם,תנובה",203,21,9.5,9,4.9,33.79999924,620,0.188999996,0.150999993,900
476,14105069,"גבינה מעובדת 5% שומן עמק ביס, בטעם טבעי ופיצה, תנובה",141,16,8,5,3.3,15,980,1.799999952,0.194999993,800
478,14106019,"גבינה מלוחה 20% שומן, ברינזה מחלב כבשים, תנובה",250,15,2.799999952,20,0,60,1015,0,1.825999975,505
479,14106029,"גבינת פטה 22% שומן, מחלב כבשים, שומרון",258,13,2,22,2,64.90000153,1000,0,0.532999992,493
481,14106049,"גבינה מלוחה 15% שומן, מחלב פרה, טמרה",216,18.60000038,1.600000024,15.10000038,0.1,63,843,0,0.537,292.4060059
483,14106069,"גבינת פטה 16% שומן, מחלב צאן מעודנת , צוריאל",202,10,4.5,16,4.5,48,750,0,0.514999986,190
484,14106079,"גבינת פטה 20% שומן, מחלב כבשים,  גד",245,15,1.200000048,20,1.2,60,730,0,0.574999988,290
486,14106309,"גבינה לבנה 5% שומן, קשה, תבור, צוריאל",121,14,5,5,2,15,50,0,0.155000001,549.6859741
487,14106319,"גבינת חלומי 28% שומן, מחלב בקר, צוריאל",348,24,0,28,0,84,800,0,0.199000001,800
489,14106339,"גבינת חלומי 24% שומן, מחלב בקר,גד",292,18,1,24,0.4,72,1000,0,0.158000007,300
490,14106509,"גבינה צהובה 23% שומן, טוסטי, תנובה, גד",296,18,4,23,1.9,69,1430,0,0.397000015,456.0759888
492,14108409,"גבינה צהובה 28% שומן, מעושנת, פרובלונה או בשן",352,24.5,0.600000024,28,0.3,82.30000305,680,0,0.453000009,678
493,14201009,"גבינת קוטג' 0.5% שומן, תנובה",60,11.69999981,2,1,2,3,370,0,0.127000004,100
494,14201019,"גבינת קוטג' 5%  שומן, תנובה",95,11,1.5,5,1.2,15,350,0,0.057999998,100
496,14201029,"גבינת קוטג' 9%  שומן, תנובה",126,10.5,1.200000048,9,1.2,27,350,0,0.054000001,100
499,14201069,"גבינת קוטג',3% שומן, מועשרת בסידן, סקי, שטראוס",81,11,2.5,3,2,10.5,390,0,0.064999998,200
500,14201079,"גבינת קוטג' 3% שומן, תנובה",77,11,1.5,3,1.5,9,350,0,0.061000001,100
501,14201089,"גבינת קוטג' 5% שומן, עם זיתים, תנובה",93,10.39999962,1.700000048,5,1.153333306,12.60000038,410,0.233333334,0.088545457,90
503,14201119,"גבינת קוטג' 5%, שטראוס",100,11.10000038,2.700000048,5,2.3,15,380,0,0.066,80
504,14201259,"גבינת קוטג' 3% שומן, מועשרת בסידן, טרה",80,10.30000019,2.900000095,3,2.3,9,330,0,0.064000003,300
505,14201309,"גבינת קוטג' 5% שומן, מועשר בסידן, טרה",95,10.30000019,2.200000048,5,1.7,15,330,0,0.059999999,300
508,14201489,"גבינת ריקוטה/אורדה  5% שומן, מחלב עזים, גד",123,15.5,4,5,3.2,15,100,0,0.093999997,600
509,14201499,"גבינת ריקוטה/אורדה 5% שומן, מלוחה/עם פלפלים, גד",103,7.599999905,7,5,0.9,15,465,0.105999999,0.105999999,500
510,14201509,"גבינת ריקוטה פרסקה 9% שומן, גד",129,8,4,9,0.2,27,50,0,0.319000006,500
517,14202139,"גבינה לבנה מתוקה 5% שומן, מוקצפת, דניאלה, שטראוס/טרה",158,2.799999952,15.69999981,5,12.4,15,50,0,0.089000002,130
520,14202169,"גבינה לבנה 5% שומן, טבורוג ללא תוספת מלח, צוריאל",121,14,5,5,3.9,15,50,0,0.092,108.7590027
522,14202199,"גבינה לבנה 5% שומן, כנען, השף הלבן",131,18,3.5,5,3.5,15,40,0,0.104000002,110
525,14210009,"גבינה לבנה 0.5% שומן, ג'וזפין, תנובה, יטבתה",62,10.10000038,4.300000191,0.5,4.3,1.5,224.6999969,0,0.133000001,100
527,14210029,"גבינה לבנה 0.5% שומן, מועשרת בסידן, סקי, שטראוס",63,9.899999619,4.800000191,0.5,4.8,2,27,0,0.136000007,200
530,14210059,"גבינה לבנה 3% שומן, טרה",77,9.100000381,3.5,3,2.8,9,180,0,0.061000001,130
532,14210109,"גבינה לבנה 5% שומן, תנובה",98,9,4.300000191,5,3.9,15,210,0,0.068000004,95
533,14210119,"גבינה לבנה 3% שומן, טוב טעם, טרה",105,15,4.5,3,3.6,9,75,0,0.093999997,100
534,14210129,"גבינה לבנה 5% שומן, עם זיתים, תנובה",92,7.791468143,4,5,3.384036779,12.60000038,290,0.27247709,0.098795116,80
535,14210139,"גבינה לבנה 5% שומן, מועשרת בסידן, סקי, שטראוס",97,8.100000381,4.900000095,5,4,15,220,0,0.066,240
539,14210179,"גבינת שמנת 5% שומן, סימפוניה, טעמים שונים, שטראוס",120,11.10000038,7.599999905,5,6,13.19999981,297.5,0,0.090000004,107.0410004
540,14210189,"גבינה לבנה 3% שומן, מועשרת בסידן, שטראוס",79,9,4.099999905,3,3.9,9,260,0,0.064999998,210
542,14210209,"גבינה לבנה 9% שומן, תנובה",127,8.5,3,9,3,27,210,0,0.319000006,95
543,14210219,"גבינת שמנת 9% שומן, שטראוס",141,9.699999809,5.400000095,9,0.5,27,260,0,0.400999993,218.5800018
544,14210239,"גבינת שמנת זיתים 5% שומן, תנובה",99,9,4,5,0.4,10,400,4,0.344999999,188.1820068
546,14210259,"גבינה לבנה 9% שומן, מועשרת בסידן, סקי, שטראוס",130,7.400000095,4.900000095,9,0.3,27,260,0,0.326999992,200
548,14211248,"גבינה לבנה  8-10% שומן, ביתית, עייב אתיופי",130.3482513,6.567163944,8.75621891,7.462686539,4.676617146,24.8756218,476.1990051,0,0.078905471,210.8099518
549,14301010,"גבינת שמנת 35%  שומן, כולל פילדלפיה",342,5.929999828,4.070000172,34.24000168,3.21,110,365,0,0.379999995,98
551,14301029,"גבינת מסקרפונה 40% שומן, גד",386,3.5,3,40,2.4,120,40,0,0.246999994,100
553,14301049,"גבינה לבנה מצופה שוקולד, חטיף אצבעות",400,5.699999809,35,26.39999962,35,70,120,"","",""
554,14301119,"גבינת שמנת 25% שומן, סימפוניה/נפוליאון, שטראוס/תנובה",306,6.5,2.5,30,2,94.59999847,263,0,0.342000008,88.19999695
555,14301129,"גבינת שמנת 30% שומן, עם זיתים/ירקות, גד",306,6,3,30,2.4,90,350,0,0.342000008,210
556,14301159,"גבינת שמנת 3% שומן, בטעמים, סימפוניה, שטראוס",86,10.10000038,4.599999905,3,3.6,17.60000038,310,3,0.071000002,100
558,14410329,"גבינה מותכת 25% שומן, נעמה או חורש, תנובה",282,13,1.200000048,25,0.7,75,1290,0,0.323000014,408.5870056
560,14410400,"גבינה מותכת 25% שומן, בסגנון שוויצרי",334,24.73,2.1,25.01,1.23,85,1370,0,0.61,772
561,14410439,"גבינה מותכת לייט, 7% שומן, שוויצרי/רוקפור/זיתים/סלמון/פיקנטי",162,14.3,10.4,7,4.2,24,850,0,0.188999996,440
562,14410459,"גבינה מותכת 7% שומן, שומרון",160,16,7.199999809,7.5,2.9,35,850,0,0.188999996,440
564,14410469,"גבינה מותכת 16% שומן, ניו יורק, טרה",225,16,4.2,16,3.2,48,640,0,0.143,378.929
572,14502099,"גבינה צהובה, הצהובה הטובה, 9%  שומן, לייט, כפיר",197,21,8,9,24.30097961,6,840,2,0.281171739,1000
576,14660208,"גבינת עזים מטוגנת עם פירורי לחם בשמן זית",327.7138062,13.11231995,13.49245071,24.35688972,0.519793391,109.9924088,647.6013794,0.878019214,1.762659907,88.65077209
577,14660209,"גבינת מוצרלה 16% שומן, מחלב בופאלו",264,18.70000076,5,16,3.1,46,120,"","",510
578,14660218,"גבינת מוצרלה מטוגנת עם פירורי לחם בשמן זית",362.8527222,23.04693413,10.73640442,25.07624435,0.617215097,98.18798828,860.0822754,0.832167864,0.634556293,547.2492065
579,14660219,"גבינת מוצרלה 22% שומן, צורת גליל, גד",296,23,1.5,22,0.6,66,403.2999878,0,0.199000001,650
580,14660228,"גבינת מוצרלה מטוגנת בשמן קנולה עם פרורי לחם",363.4881897,23.08729744,10.75520706,25.12016106,0.618296087,98.3599472,781.621521,0.833625257,0.603834927,548.1025391
581,14660238,"גבינת מוצרלה מטוגנת עם פרורי לחם בשמן תירס",363.7412415,23.04693413,10.73640442,25.07624435,0.617215097,98.18798828,859.9711914,0.832167864,0.603457987,547.1936646
582,14660248,"גבינה מלוחה מטוגנת עם פרורי לחם בשמן קנולה",349.052002,12.41687202,13.85307598,26.86254501,3.01889801,103.6679459,1016.942017,0.836555421,0.502039254,132.2724304
583,14700008,"פשטידת גבינות עם אגוזים",186.0591278,13.35066319,8.107493401,11.03562832,3.118982553,101.7048035,596.723938,0.488853961,0.726822734,153.7755127
584,14700108,"לביבות גבינה לבנה 5% וסולת, בשמן קנולה",283.5811462,10.05483437,20.23787689,17.91044617,13.41151619,112.1428528,240.012146,0.342079699,0.652944088,82.85908508
